date,rating,comment,category
5-Jan-24,Rated 1 stars out of five stars,"I have a large amount of storage on my phone to avoid being harassed by online services. God forbid I have the option to keep my photos and videos. I hate Google and how they get to decide what I get to do with my data. They proceed to remove all my photos I downloaded from my computer and move them to their stupid drive. Then wonderfully enough, take away the feature to move them back to the phone. I have to download each one individually. I absolutely despise this company.",
5-Jan-24,Rated 3 stars out of five stars,Generally pretty good ; a bit frustrating that the experience on the app differs to that on the web for the product. The skew feature could be made a bit easier to use (cough the gram cough).,
5-Jan-24,Rated 2 stars out of five stars,The usual annoying Google experience. Constantly asking to back up your photos somewhere you told no repeatedly. Collects data completely unrelated to the purpose of this app. You can't open in library tab directly.,
5-Jan-24,Rated 2 stars out of five stars,"Whenever I try to use the magic edit AI feature on the photo appon my Pixel 8 Pro it crashes. Given that the phone is being sold on its AI integration this is highly frustrating. I've tried restarting the phone, emptying the photo app cache and data, none of which helped",
5-Jan-24,Rated 4 stars out of five stars,"It's a great app. Easy to use interface, fast loading pictures, and sharable to many app outlets. I rated 4 stars because Id like to see a ""See more like this"" button for stylized pictures, and an easier way to group these",
5-Jan-24,Rated 3 stars out of five stars,"You are missing a crucial product feature, when you guys already have the facial data and that too various time tagged by people like me(linked to contacts), you must make it possible for people to request pictures from a person as well make it possible to tag and share photos from a certain day, event, location and so on. Magic Editor can wait a bit more.",
5-Jan-24,Rated 5 stars out of five stars,"Great app for photos. Please remove the grey message box above photos which says ""Unlock the power of Google Photos"" as it is very distracting. If Notifications are On, it disappears. As I don't want Notifications and turn them Off, the message stays on. I get fed up with apps being changed. I don't want or need new features. There are too many updates to this app.",
5-Jan-24,Rated 1 stars out of five stars,"Plssss!!! Update the app so that the photos gets uploaded in the same folder/catagory as they are in the phone! Google photos drive shows all pictures, be it screenshots and DCIM camera pics, all of them are backed up in same location!!!! Seperate them! pls",
5-Jan-24,Rated 5 stars out of five stars,"Perhaps add an option for a smaller grid, say around 20 photos per row? Right now in the Layout menu, there are just “Comfortable�? “Day�? and “Month�?options. Add one more “Year�?option so that I can see all the photos at a glance?",
5-Jan-24,Rated 3 stars out of five stars,"Great for backing up your photos, not great for large collections when you're trying to find older images. Some excellent features, quite a few bugs... Been like this for years!",
5-Jan-24,Rated 2 stars out of five stars,"Keeps trying to upsell me google one, and is always presenting annoying ""features"" to ""unlock"". Really wish this wasn't the default gallery app for Sony phones. Buggy nagware is now the default for everything I guess.",
5-Jan-24,Rated 1 stars out of five stars,"Why should I upload my photos to cloud to avail face detection and other features? On iPhone, you can search for photos according to people or kind of the photo without uploading it into iCloud. It's clear that Google wants more of our money and is asking us to upload online because the story is limit is just 15 GB and I have got like 60 GB of photos. Please bring advance to photo features offline to the app such as filtering by document, by face, etc.",
5-Jan-24,Rated 4 stars out of five stars,"Great app. Great photo editing features that I can use right from the app. Only thing that takes me to other app for editing is the option to add grains. If Photos have that , it will be a perfection.",
5-Jan-24,Rated 5 stars out of five stars,"I love this app,esp the 'Search' feature that groups all pictures in categories based on different faces. I would like an option where I can add pictures to these categories when the app can't recognize the faces",
5-Jan-24,Rated 4 stars out of five stars,"Functional app but I am desperately waiting for a feature to identify duplicates and delete them. It seems already implemented in the app because it was proposed to me once when I installed the app, but no way to do it again.",
5-Jan-24,Rated 1 stars out of five stars,I edit a photo and it won't save. Can't screenshot and send it. I'm so beyond annoyed with this since my business is based on my damn pictures. I hate android phones and all these BS updates that usually stop me from being able to do anything on my phone until I contact my provider.,
5-Jan-24,Rated 4 stars out of five stars,"Collages are unprintable! I love all the features on this app, but after spending a while adjusting collages to my liking, thinking they would make nice prints on canvas or in a photo book, I discovered they are too tall and narrow for any print sizes available. Furthermore, there is no option to just add additional background to the sides, so the pictures at the top and bottom of the collage are just cut off, either completely, or leaving the subjects headless. Could you please fix this?",
5-Jan-24,Rated 3 stars out of five stars,"I love the app. It's generally easy to use and has good features. However, ot would be great if there is a way to filter the pictures in the all photos tab. For example to be able to see only photos that are not in any album which can make it much easier to delete the extra photos we don't need. Also, the video creator has so many glitches. For example, when inserting a video in it, sometimes it doesn't play it properly. It often takes so long time for the video to be finalized.",
5-Jan-24,Rated 1 stars out of five stars,1. Long screenshots can't be backuped up which is ridiculous. 2. Easy in-app feedback feature was removed. 3. Still can't easy delete all the stored photos at will. 4. There is no way to sort files in albums. 5. There's no way to merge albums. 6. There's no way to select all files. 7. There is no easy way to tell if a file was created after free space in the apk ended.,
5-Jan-24,Rated 4 stars out of five stars,"As a photo storage app this is great. Stores all my photos from phones, laptops, for free and depending on the quality you choose it can be unlimited storage. Its nice to have one place where all my pictures live especially since I have switched phones and switched between iPhone and android. I took one star down because the widget needs improvement. the size and formatting of the widget is poorly functioning. I may stretch the widget to fit the screen but it is cut off or too small.",
5-Jan-24,Rated 2 stars out of five stars,"The, ""edit,"" button for rearranging photos is useless, and Google appears to have no interest in fixing the issue. I can only move one image at a time and if I try to do more then a couple it just starts throwing them around to random locations after I try moving it. I've tried clearing the cache data and storage which solves it for maybe 5 seconds, before it breaks again. Please fix this problem instead of just blaming someone else for it. You're the brain here so show it.",
5-Jan-24,Rated 5 stars out of five stars,"I have had this app since 2020. I enjoy all the features it offers. the albums are great for organizing and storing. The edit feature is one of my favourite. With over 6,000 photos,it is nice to know they are safe in backup. The collage feature is fun. Love the automatic picture feature. The pictures set to music is great. Google photos is a good app. So have fun with it. Love the new memories section.",
5-Jan-24,Rated 5 stars out of five stars,"I am impressed with this app. It has seamlessly allowed me to back up my cherished memories ever since. The convenience it offers is unparalleled, with a user-friendly interface that simply requires common sense to navigate. Serving as my virtual photo album, I appreciate the meticulous organization of my albums and the effortless ability to locate shared photos with friends and family. The app is valuable now, and I'm excited for future improvements. It's definitely a worthwhile investment.",
5-Jan-24,Rated 3 stars out of five stars,"Each update leads to different parts of the app being rearranged. Please stop doing that. Leave it alone or allow the user to rearrange the app how they want it. I want a seamless experience but if the features keep moving around it isn't seamless. Also, the locked folder could be improved. If I put a photo in it I'd like to remove the photo from the gallery. That is the point of having a private folder.",
5-Jan-24,Rated 2 stars out of five stars,"I literally got the Pixel 8 Pro for photos and editing. Literally as soon as I find a new filter for scenery and equipment shots that's perfect, the filter tab is suddenly, and entirely empty when attempting to edit any photo! What gives Google?! EDIT: I've tried everything suggested other than uninstalling the app. I have folders that aren't backed up and I'm not willing to lose them. There was a security update that did not automatically install, but there has been no change since updating.",
5-Jan-24,Rated 1 stars out of five stars,"Since the last update photos taken with the Phone camera will show normally for about a second, then automatically boost the light sources in the picture. I could not find a way to turn this ""feature"" off. While some photos might look better with the ""enhancement"", the big issue is that the photos you see in the photos app will be very different than the same photos you share on another app. Please give users a way to disable this nonsense, or turn it into a tool in the image editor.",
5-Jan-24,Rated 4 stars out of five stars,"Pixel 7 Pro. Mostly good apart from 2 annoying features... 1. When I view photos in landscape, there is often a dark bar at the top of the picture, which seems to be a left over from the menu bar. 2. When I add an album and the sort order is most recent photo, the album is created right at the bottom of all my albums and only moves to the top after about 5 minutes or so.",
5-Jan-24,Rated 2 stars out of five stars,"For just generic backups it works great but if you want any sort of photo management, look somewhere else. You can only scroll by month in your main photos tab which is useless when you're trying to work through vacation photos, you can't download images from a shared library directly (you have to save them to your library, then find the photo, then download it), and it's just a pain to download and organize photos into albums. These are fairly basic features - do better Google. I expected more.",
5-Jan-24,Rated 1 stars out of five stars,"My photos aren't in the app. Some appear but 99% can only be accessed from my Files app. Sorting is just bad (no sub folders is a pain for someone with many pictures). When editing, you can only ""Save as copy"" so you have to delete the original after editing. The only feature I needed and used (adjusting pictures of documents) became premium and now I can only rely on the ""Automatic"" button. Wish I could delete this app but it's preinstalled. Gotta find a decent gallery app additionally now.",
5-Jan-24,Rated 5 stars out of five stars,"I LOVE this app, it's very easy to use and wonderful for my photos, not to mention a great and cheap way to store my photos, and keep them from getting lost. It's very organized, and has wonderful features such as letting you create albums to organize your photos even more than by dates. The only problem I have with it, is that when I try to use Face Identification sometimes it doesn't sense a face as being there, and won't let me pare it. I'd like to be able to do that. Otherwise, love it!",
5-Jan-24,Rated 1 stars out of five stars,"When opening the editor it takes about 30 seconds before you can do anything. There is a 'loading' line that goes across the bottom of the screen several times. This is on a pixel 7 pro!!! After it cycles and you can edit, everything goes smoothly and the edits are beautiful. Edit: Also the edit buttons change positions depending on what the program thinks you will use. Please just leave the buttons where they are, I can find the tools I need.",
5-Jan-24,Rated 1 stars out of five stars,"Once AGAIN! ""Memories"" & ""All""Creations"" buttons are STUCK In ""ON"" position, and Buttons are GRAYED - OUT so I CANNOT TURN THIS OFF!!! This is ALTERING the Heck out of ALL MY LEGAL photos & videos yet once again- I previously made comment to Developer About This- I am paying for extra storage & I DO NOT THINK the Altering of my Vids/Photos IS FUNNY! PLEASE FIX NOW",
5-Jan-24,Rated 4 stars out of five stars,"Good app, but I don't like how it doesn't hold all your pictures, like screenshots and saved pictures. Unless there is something I'm doing wrong? Just seemed like it never saved the pictures I wanted it to save.",
5-Jan-24,Rated 3 stars out of five stars,"Suggestion: while ""revisiting the moment"" reminiscing older collages the back button disappears and once done viewing... No way to get out. Please bring back the back button! -Note 20 Ultra",
5-Jan-24,Rated 5 stars out of five stars,"I want to suggest a feature on saving videos and pictures in desired folders should be added, it'll make it super interesting. Aside this suggestion, the app is superb.",
5-Jan-24,Rated 1 stars out of five stars,Screenshots from within this app look washed out since yesterday. This is a huge problem for me and will make me switch photo storage solutions from Google. I pay for storage in this app and I can't take a decent screenshot within it.,
5-Jan-24,Rated 1 stars out of five stars,Would give a less rate if possible. Had no additional photo files/features for over a year and get minimal responses from customer support and technical support might as well not exist.,
5-Jan-24,Rated 4 stars out of five stars,Can you plss add a feature where the locked floder have it's own different password not same as that of screen lock plsss it would be alot better. And it would keep photos more private. Please think about it,
5-Jan-24,Rated 5 stars out of five stars,"I Have always Adored Google Photo's App. It Comes With All You Need, From Collages To Getting Them Printed & Fixing Your Photo's To Look Sassy and Classy Ladies & Gents Too! So Come On Google Photo's Has Printing and More Fantastic Features With One Storage and More, Well Gotta Go Get MY Photo's From Google from my Samsung Galaxy to My New One. I'll Write Another Review After I Recieve Them..",
" 2024""",Rated 1 stars out of five stars,Why are there absolutely no features for removing photos from backup but not from local device storage? This makes the app effectively useless (and actively precarious) to me and just locks me out of using Google services once I run out of storage.,
5-Jan-24,Rated 3 stars out of five stars,"CAN'T DOWNLOAD PHOTOS TO GALLERY - As of the last update, there's no longer an option to download photos/videos to my device. I can edit, share it, save it to an album, but not download it. I used to be able to hit the 3-dot button, and had the option to download it (as long as it wasn't already on my device). Not anymore. Now you have to go to the Google Photos website, which is just slow and clunky. Such a waste of time 🤦‍♂�?
January 5",
5-Jan-24,Rated 3 stars out of five stars,"So much potential to be 5 stars, but some aspects don't seem to be fully functional. The locked folder doesn't work the way it should. The photo selection screen to upload pictures to it doesn't show all of the photos in Google photos. But that's the only screen you can use to send photos to the locked folder, there's no option to send a photo you see on a normal screen to the locked folder.",
5-Jan-24,Rated 2 stars out of five stars,"This is the worst experience that I have had in years. I CAN'T FIND my photos! Why in the world can't you make this a straight forward thing. I have no control over my own files & pictures. These devices are hooked to Google. Does Google have a stake in every company that makes phones and tablets? When the app takes and stores my photos, they should be stored in a folder that says ""Photos"" so I can just click on it. I shouldn't click on 1/2 dozen things to get to my photos! Change it!",
5-Jan-24,Rated 2 stars out of five stars,"IDK what happened but something in the latest update being screenshots. Abby and every screenshot has must of them image cut out and black. From any app and any layout. I've already tried rebooting the phone, clearing cache and reinstalling updates. Still broken.",
5-Jan-24,Rated 3 stars out of five stars,It doesn't show my recent photos. I have to go find them in my camera or albums and it takes forever if I just want to share a photo. It's worse with every update. I don't need pictures from 2 years ago to come up as my recent. When I archived my photos. They're the ones that come more often than the ones I took a minute ago. It's backwards. It takes A Lot of time to get it to revert back to the other way. The download time is ridiculous too. It has fun features.,
5-Jan-24,Rated 1 stars out of five stars,"This app lacks settings, I can't put my library files in alphabetical order. And just like the other google gallery, I can't choose one photo for home screen and another picture for the lock screen.",
5-Jan-24,Rated 5 stars out of five stars,"I love this app 😍 this is most important thing in phone nowdays , it stores all the data in email .And when you need that data you will easily login your email with another phone or pc ,And it has many features eg.it shows memories of old year and gives best feeling ever ❤️🔥 that is the way i love this app 😍",
5-Jan-24,Rated 3 stars out of five stars,"The app works really well and does a great job at doing minor edits to the photos you take. I do think it was a big mistake to remove free unlimited storage for Pixel phones moving forward, it would have been a really nice perk to keep and entice more Pixel sales. Some of the newer features don't work very well, e.g. the ""Best Take"" feature force closes the app on a brand new Pixel 8",
5-Jan-24,Rated 5 stars out of five stars,The photos app is great however I lost the icon on my home screen and I cannot figure out how to get it back. I don't want to uninstall and reinstall just to get it not knowing what w ill happen to my photos. If anybody knows please help I appreciate it!,
5-Jan-24,Rated 3 stars out of five stars,"Edit 12/6/23: The app has made some great strides with the features, but shared albums still aren't able to be password protected. I also recently discovered that some of the editing features on Google photos aren't actually saved to the final picture even when the effect is seen in the edit screen. This has happened with portrait Blur, but it could be applicable with other effects. Please fix. ------------------------- I liked the app...Shared albums should also be able to be password protected",
5-Jan-24,Rated 3 stars out of five stars,"This gets a lot score because you Can't turn off the music. I don't mind the ""memories"" feature, but I HATE HATE HATE that I can't turn off the music that plays during them.",
5-Jan-24,Rated 2 stars out of five stars,"You guys simply NEED to let us zoom in and out in albums. My library is extensive, and so are my albums, having all my photos crammed in with no option to zoom out makes it unbelievably inconvenient to find photos inside albums. And the absurd thing is, we can already do that in the library tab, or the favorites tab, why not in the albums which is the whole point of Google Photos? Also, adding a ""select all"" option would be nice for management.",
5-Jan-24,Rated 4 stars out of five stars,"Required essential. But d@m you for that tricky record button; You've made me miss too many quick-to-shoot moments in my life at is it. And app speed could be better. But, it's the best camera controller to use.",
5-Jan-24,Rated 2 stars out of five stars,The videos I favourite after a while keep disappearing from the favourites section and it turns grey and I can't play it but it's still there in the section. I've complained about this many times and nothing seems to be done about it. The favourites is useful since I usually save a lot of edits on my phone and it saves me from checking each folder I have for the best ones. Please fix this for crying out loud.,
5-Jan-24,Rated 4 stars out of five stars,Everything else good except photos backing up all contents of DCIM folder. Folders of DCIM should be separate so it doesn't backup useless FB photos and screenshots.,
5-Jan-24,Rated 2 stars out of five stars,"Does what is advertised. Finally removed/moved the ""shop for whatever"" button. Needs improvements to search and sorting. No ""select all"" button in a folder with 3+ years of images. Constant banner demanding I ""unlock more with memories"" which I will never do but can't ever get rid of the banner. Disappointing updates. @dev responder: I've already submitted feedback...multiple times.",
5-Jan-24,Rated 1 stars out of five stars,Nags to turn on backup are getting worse. Extremely annoying popups every time you open the app. If I wanted these features enabled I would have done it by now. FYI all notifications are turned off.,
5-Jan-24,Rated 3 stars out of five stars,"I really love this app, because it is lightweight and simple. However getting this annoying ""unlock the power of google photos (turn backup on)"" annoys me really... I dont want to backup my files to google storage! All this messages for go-for-backup, features that you only get if you turn on backup etc. annoys me more than ads in other apps (because you can buy premium to get rid of it, but here I cannot...). Actually I am searching for a replacement app soon...",
5-Jan-24,Rated 1 stars out of five stars,The app is useful when it works properly. I have no idea where all of my archived photos are and no matter how much I delete photos of my phone and tablet they come right back so it deletes nothing so my storage is always full,
5-Jan-24,Rated 1 stars out of five stars,"I am facing a problem in this. Face group is on but still not getting results. Even after adding face, photos of that face are not coming. Nor is the option of face group available on the screen, even after turning on face group.",
5-Jan-24,Rated 1 stars out of five stars,Took existing features that were native to the phone and placed behind a paywall. Litterally added 0 functionality except now requires a subscription. Took a main selling feature of the phone and took away. Don't update.,
5-Jan-24,Rated 3 stars out of five stars,"Love it & also hate it. It's kinds of basic photo app. It's have to some editing features like adding music, resize photo, loop videos etc",
5-Jan-24,Rated 5 stars out of five stars,"I'm so glad to have this app backing up my photos. My phone was broken during a screen repair, and my phone wouldn't power on. Once I received my new phone, I have all of my precious photos backed up on this app.",
5-Jan-24,Rated 1 stars out of five stars,"Frustrated that I need to backup my photos to this app to use the pixel 8 pros editing feature. This app is terrible: no way to manage albums, no way to transfer (Huawei), no way to create truly hidden folders. Even deleting photos requires so much work. Perhaps if I had used it from the beginning, I would like it, as I know it has useful tools. But transferring when you have close to 10,000 photos on your device, which were previously well organised, is a time sink I simply don't card to do.",
5-Jan-24,Rated 1 stars out of five stars,it's really really bad at cropping videos! The interface won't zoom. Good luck getting rid of a second off the end of a three-minute video. I took away two stars for this.,
5-Jan-24,Rated 1 stars out of five stars,"Deleted all my media and would not let me download them all back, wiped my device clean without asking. terrible management options, no basic select features. no options for customization in back up sync, cannot chose between types of media uploaded. Bad user layout, UI, folder systems and photo display is clunky and difficult to navigate. In short, do not use Google photos if you value your data, it could be wiped",
5-Jan-24,Rated 5 stars out of five stars,"I've been using Google photos apps and videos app for decades. Because it's easier too install, used as well as understand. Google has the most bright and clear, colorful photos. There's different options too that's very useful , doesn't have too worry about unnecessary changes in features. I will always recommend Google photos apps and stand firmly behind it.",
5-Jan-24,Rated 1 stars out of five stars,"What have you done? I do not sync to Google cloud, all sync buttons are set to off/no. Since last update my phone is backing up to Google cloud & will not stop - how do i stop it?",
5-Jan-24,Rated 1 stars out of five stars,"Really bad user interface. File management, album options, facial recognition, the whole thing is a nightmare. Google uses this app to lean into their AI and try to streamline everything and make it appear to be futuristic and advanced but this is a perfect example of how poor AI technology really is. I wind up with 6 folders of my dog, the AI thinking all are different dogs. I try and tell it to sort them together under my one named dog as I have no manual override. No use.",
5-Jan-24,Rated 1 stars out of five stars,"Vile user interface. Nearly no features for managing your pictures beyond vauge albums. If I designed this system to make as many people buy extra space as possible, I would do this: Auto-backup all images on the user's device, but not organize them. Make it as difficult as possible to delete photo/groupings. Make it difficult to download specific areas. Have no downloading options. Use the UI to discourage going far back in chronological order. Push the Low Space Warning with every interaction.",
5-Jan-24,Rated 2 stars out of five stars,Google is yet again doing very stupid app design and development. There is a button on the right where most people scroll beside each month and year that selects all pictures for that timeframe. I inadvertently selected the button without realizing as I was scrolling to select individual pictures to be deleted and ended up permanently deleting an entire month of pics. I would like to know why Google decided to place that button on the side where most users would scroll from. No common sense.,
5-Jan-24,Rated 2 stars out of five stars,Was feature rich and constantly improving. Backups in original quality was a must have but unfortunately now costs money even on pixel devices. The Enshitification process is in full swing.,
5-Jan-24,Rated 5 stars out of five stars,"Well... (So far)... It does keep the process very tidy and on task. Only allows 1 function at a time, with a great layout to review before deleting. This really helps me feel confident with continuation of videos, etc. Grandkids following Doves raising babies in the trellis. I'm not going to cut away, or be confused between similar looking videos. OTHER--- (I've tried to take as much Samsung out of my phone as I can. It doesn't seem to have affected basic Google or other functioning.)",
5-Jan-24,Rated 5 stars out of five stars,"Good, but it backups every picture in my device. I want only personal pictures taken by camera to go into the cloud and get synced with my other pictures taken from other phones. This might be possible and in that case, I sadly haven't figured it out yet. Still worth 5 stars for the smoothness of the app, and the beautiful user interface!",
5-Jan-24,Rated 5 stars out of five stars,A great app where we store our photos and videos without using our phone memory this app using Google memory...photos and videos are stored in this app if you change your mobile and you lost your photos and videos. Install GOOGLE PHOTOS and then enter your old gmail and you get your photos and videos back it happen when your old phone have google photos and you sign it .....this app have much more features ...... So this app is great..install it if you install more things.😃😃,
5-Jan-24,Rated 4 stars out of five stars,Can we get a new feature like we can see which photos are uploaded or which not. Because I got confused when I open Google pic they show all photos at once in my phone and uploaded. Also can we add folder and sub folder option while uploading in Google photos.,
5-Jan-24,Rated 1 stars out of five stars,Easy to use and best photo editing with good features App but in this app editing tool quantity is very low. kindly add More editing tools in this app Like photo background remover. The category are too amazing. Urdu language option isn't available in this app.,
5-Jan-24,Rated 1 stars out of five stars,"Gives an obnoxious popup telling me my photos aren't backed up, disallowing me from doing anything else until I enable backup or choose not to turn it on; but if I choose not to turn on backup it takes forever to process my choice, essentially locking me out of simply seeing my own pictures. Update: of course picking Yes gives an immediate response. Ended up having to do that and then turning it back off in settings. Unacceptable.",
5-Jan-24,Rated 1 stars out of five stars,"Terrible I had initially turned on backup photos tied to my gallery on my device. It is great for restoring deleted photos. When I ran out of space, I tried to delete the backed up photos from my Google Photos. HOWEVER, when I went to my gallery on my device, I noticed 3,000 PHOTOS WERE DELETED. It does not just delete the backup photos but also the original ones in my gallery too. What kind of stupid feature is that?! If I wanted both deleted, I would have done them myself and separately...",
5-Jan-24,Rated 1 stars out of five stars,"Forces you to turn on notifications. God awful UI in library tab. Details. If notifications are turned off, there is a popup toast near the top of the application that cannot be dismissed. Takes up a good amount of space, covering items and photos within the app. This popup can only be dismissed if notifications are turned back on for this app. Library UI is trash because all auto generated albums are confined to the small space of ""Photos on device"" and left right scrolling is garbage.",
5-Jan-24,Rated 1 stars out of five stars,"became horrible. I backup my photos to a Synology NAS and dont use Google for this. suddenly part of the screen is now occupied with a notification that I should turn on google photo backup. No, thanks. However, the notification does not go away, not even after going there, switching on backup for a few seconds and then switching it off again, which obviously is intentional. Will stop using this, and use Samsung Gallery instead.",
5-Jan-24,Rated 4 stars out of five stars,There should be a button under pictures to view duplicate pictures. I like the editor but it doesn't let me edit out the middle of a video.,
5-Jan-24,Rated 1 stars out of five stars,"And it got even worse, which is inevitable for a monopolistic giant that wants your money but don't fancy offering real customer service. Avoid if you still can, I am now using OneDrive, which is not a perfect replacement, but again that's what you get from monopolies",
5-Jan-24,Rated 2 stars out of five stars,"It's not great and it's getting worse. There isn't any option to save some photos at different quality than others, like Puma Photo Resizer. They've now put the features like HDR on the web behind a membership to Google 1!? Also Tiktok saves videos to my camera roll; There's no way to get them to local storage, so they end up counting against my quota. Feature requests: save different pics at different quality, and a ”move to�?local storage from the ”camera�?section.",
5-Jan-24,Rated 4 stars out of five stars,Good app and love the smart features. But very slow when it comes to editing videos. Even trimming the length takes ages to save. Could that time be reduced?,
5-Jan-24,Rated 3 stars out of five stars,"A great app but missing one useful feature: Would love to just be able to see every single photo on my device (Pixel 8 Pro) without having to click on individual albums. Currently you have to click on the albums like ""downloads"" or ""screenshots"" to see those photos. I like being able to browse all photos at once.",
5-Jan-24,Rated 4 stars out of five stars,Google Photos is better than any other Photo editing app atleast in my opinion. Perhaps it doesn't have a lot of editing features but still it has some very useful editing option .,
5-Jan-24,Rated 4 stars out of five stars,Nice app to organize photos and search photos quickly. I like the memories part of it. Further improvements can be made like enhanced storage and better editing features.,
5-Jan-24,Rated 1 stars out of five stars,"If I select ""do not backup"" three times in a row, it means I do not want to back up my photos to your cloud. You do not need to ask me every week in the hopes I accidentally press ""backup""... When I press 'do not backup' you then have the cheek to ask whether I want to 'backup selected photos' instead. It's almost like you have an alterior motive to get my photos. Weird. Can't wait for you to start swapping the buttons around. I've reported this to the ICO as I consider this malpractice.",
5-Jan-24,Rated 5 stars out of five stars,Best app... Please allow to change the locked folder password other than current device screen lock.... It's very annoying that your close one knows the screen lock can access to the private photos very easily,
5-Jan-24,Rated 1 stars out of five stars,Newest update broke the editing features and also now photos just stops responding randomly - havent been able to watch a video without it crashing in days.,
5-Jan-24,Rated 1 stars out of five stars,"Suggestion: In landscape mode, The Menu icons at the bottom ""Photos, Search,Sharing, Library"" should disappear when scrolling down and when scroll up should appear. This would increase the area for display of pictures. Gmail app already has something similar when scrolling through emails in landscape. Would increase to 5 star as soon as this suggestion is received.",
5-Jan-24,Rated 4 stars out of five stars,"The App is so helpful, you can easily back up your photos, though other features needs to be included such videos and audio etc...",
5-Jan-24,Rated 3 stars out of five stars,"Please stop asking me to backup my photos and when I say no, it means no, don't bring me to another screen to select individual photos to backup. Other than that the app is fine.",
5-Jan-24,Rated 3 stars out of five stars,"Before there was an option to export a video, and turn into a gif. But now there isn't. That was a nice feature. I don't know if it was removed on purpose but please add it back",
5-Jan-24,Rated 1 stars out of five stars,"This is truly one of the most predatory Google ploys to push a consumer to buying into Google one. It's forced onto your phone, contains basically all of the advanced editing features within, and automatically starts uploading your photos to the cloud the minute you start your phone. Want to delete your photos from the cloud and save them locally? Want to download more than 1 photo at a time? Sorry, only available through the web client.",
5-Jan-24,Rated 1 stars out of five stars,"Why is this app still awful?? Top issues: (1) no way to manually tag a face if Google doesn't detect one. If, say, your friend is turned at an angle, there's no way to tag them since google doesn't recognize a face (2) no way to add custom tags. If I want to see pictures of my pothos, I have to scroll through 100s of plant pics to find them. This feature would also fix #1. (3) Collage feature is a joke. Don't bother. Will likely switch back to Samsung phone just because of their gallery app.",
5-Jan-24,Rated 3 stars out of five stars,"Requesting update!! Please add the feature to *View Day* when u find a photo by using the Search feature. I am unable to view the day for rest of photos taken on it, and would be nice! The *View Day is only available when looking at memories",
5-Jan-24,Rated 3 stars out of five stars,Can't edit or delete photos when it's in an album. If you want to edit an old photo. I have to search in the main page. Deleting photos in bulk is such a pain.,
5-Jan-24,Rated 5 stars out of five stars,All my photos are in Google photos. I like it very much. But I would like to suggest a feature. It would be great if Google photos could colorize B&W photos.,
5-Jan-24,Rated 2 stars out of five stars,"I love Google Photos and use it to store and organize all of my photos. It's a great app with many features, but I think it would be even better if it had a duplicate files finding option. This would allow me to easily identify and delete duplicate photos from my library, which would save me storage space and make it easier to find the photos I'm looking for. I'm sure other Google Photos users would also appreciate this feature.",
5-Jan-24,Rated 1 stars out of five stars,"Are you guys dumb or do you really realize how bad your gallery is. Bullocks, it's simple. Follow what Apple does. When you open a photos app the gallery when you zoom out it should go from months to years. Why would you default it to one size. These are pictures and videos. You could actually run the videos in the background when you scroll through and also improve your timeline feature for years and best recommendation is please don't remove options like apple. Google can be better",
5-Jan-24,Rated 4 stars out of five stars,Overall application is good but two things need to update. First thing is Introduce folder option in Library that can help us to move few or all albums to in one folder. It is very important and useful for access photos by planning and fast. As well as second thing is pics once move to album from photos section that should be disappear in photos section. It is best for view and avoid confusion in all pics at photos section. If any issues introduce this two things kindly let us know the reason,
5-Jan-24,Rated 2 stars out of five stars,"Tried Google Photo print service twice but disappointed. Adjusting photobook layout to your tastes is nice and easy but this is the only positive. The result was rather dark and looked flat - no glossy option and rather expensive. Same for the individual photos prints. Plus, I ordered 200 pictures and they arrived printed in random order instead of in date order! So frustrating!",
5-Jan-24,Rated 1 stars out of five stars,Stop holding my photos hostage!It shut down my camera features because my 15G cloud is full so it can't auto upload. I have 70G available on my phone but that isn't good enough for this demented system.I cleared a few gig off my google drive and google storage and STILL it says I have no space available at all. When I go onto the cloud to download pics it says I have no photo and the google photo app won't download on my laptop.I can't download them on my phone either. Give me back my photos!,
5-Jan-24,Rated 1 stars out of five stars,"Absolute garbage, it's just so hard to find something other than images from camera and screenshot . And the gallery is a nightmare, a few of my important sd card files with the same names don't appear at all. Also it adds a disgusting sharpened filter to all of my videos. And the only good thing about this app is that, it's easier to access photos from multiple devices. I'm done, I'm switching to the ios.",
5-Jan-24,Rated 1 stars out of five stars,"Removes from local drive and really, really doesn't like giving them back. Refuses to download even one, let alone the thousands I have stored. Clunky to use. Is obsessed with albums and stories. Typical google product that does the basics badly whilst trying to get you to use features you don't want (don't get me started on youtube music or whatever it's called that replaced google music). If I could give a negative star I would, as I know at some point my photos will be lost.",
5-Jan-24,Rated 1 stars out of five stars,"The app will happily hoover up all my random screenshots and WhatsApp gifs but won't automatically backup important photos and videos I need. Certain media seems to get stuck uploading, and I've tried everything to get them unstuck, including reinstalling the app, with zero luck. Photos also occasionally remove all photos from my albums requiring me to trawl my entire library to re-add them. Makes me nervous other reviews of the app deleting photos too. Can't believe I'm paying for this service",
5-Jan-24,Rated 2 stars out of five stars,"Two times in the last month, all the photos that I had starred as favorites on my phone were unstarred. But older photos that I had taken on other phones were still starred as favorites. Is this a sync issue of some kind? (And thanks for adding the ability, a while back, to ""favorite"" screenshots. Much appreciated)",
5-Jan-24,Rated 1 stars out of five stars,There is no photo editing feature also not available. Only delete and share options are available. So sad. It was boring,
